,User ID,City,User Longitude,User Latitude,Resturant Name,Resturant Longitude,Resturant Latitude,Categories,Special Diets,Review Score,Comments
603,161,Jeddah,39.15366531597558,21.237486364565296,Ginger Leaf,39.10931546434358,21.6045682395325,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,The waitress was friendly and happy to accomodate for vegan/veggie options.
604,109,Eastern Province,51.67737289806307,21.036191080552328,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",4.6,OMG I felt like I had never eaten Thai food until this dish.
605,40,Eastern Province,54.32362179926491,25.238923610836167,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",1.8,"It was extremely ""crumby"" and pretty tasteless."
606,406,Eastern Province,51.57888861275764,24.502052622677375,Abu Nawas,50.08247644166936,26.439792133584874,"Lebanese, Mediterranean, Middle Eastern",Vegetarian Friendly,4.7,It was a pale color instead of nice and char and has NO flavor.
607,298,Eastern Province,49.79982564944122,19.66895999196047,The Blue Restaurant,50.22054889692208,26.291765783996706,"Seafood, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.8,The croutons also taste homemade which is an extra plus.
608,360,Eastern Province,51.945061047898,20.6801946295571,Steak House,49.569183240425424,27.129411976298083,"American, Steakhouse, Grill","Vegetarian Friendly, Gluten Free Options",4.7,I got home to see the driest damn wings ever!
609,490,Riyadh,46.92032662922461,24.677736707427922,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,3.6,It'll be a regular stop on my trips to Phoenix!
610,213,Eastern Province,52.64059982333895,28.65777107827622,Steak House,49.569183240425424,27.129411976298083,"American, Steakhouse, Grill","Vegetarian Friendly, Gluten Free Options",4.0,I really enjoyed Crema Café before they expanded. I even told friends they had the BEST breakfast.
611,71,Jeddah,39.142332285022334,21.46377067499208,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.6,Not good for the money.
612,293,Jeddah,39.276289218339656,21.516231271270044,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,4.2,I miss it and wish they had one in Philadelphia!
613,104,Riyadh,46.996723561737255,24.55789094974463,Burj Al Hamam,46.681993386802766,24.667666188182427,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,"We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived"
614,45,Riyadh,46.86723223901316,24.66957275936288,Shawarma House,46.65678745131582,24.756352994549182,"Fast Food, Middle Eastern",Vegetarian Friendly,3.8,They also have the best cheese crisp in town.
615,425,Riyadh,46.67708977835075,24.96379790238991,Cafe Bateel,46.6293846412173,24.756378717673098,"Cafe, Healthy, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,"Good value, great food, great service"
616,363,Riyadh,46.59786730625306,24.849037916236508,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",4.9,Couldn't ask for a more satisfying meal
617,362,Eastern Province,52.250808649996685,26.35231426278697,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",3.6,The food is good
618,32,Eastern Province,51.54766816915331,27.34488486738293,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,It was awesome
619,288,Riyadh,46.895865701508306,24.623495951790254,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,3.8,I just wanted to leave
620,456,Jeddah,39.321954169369064,21.369316756986827,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,1.4,We made the drive all the way... and I was not one bit disappointed!
621,29,Eastern Province,48.15189377725708,27.525884800912813,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",5.0,I will not be eating there again
622,433,Jeddah,39.16161287688494,21.463026731111917,Khayal Restaurant,39.14106005571364,21.60958323990262,"Barbecue, Middle Eastern","Vegetarian Friendly, Vegan Options",4.2,!....THE OWNERS REALLY REALLY need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one!
623,350,Riyadh,46.70851398081058,24.66021178241713,Sultan Steakhouse Riyadh,46.61407829565047,24.750130635087018,"Steakhouse, Barbecue, Turkish",Gluten Free Options,4.4,I checked out this place a couple years ago and was not impressed
624,348,Jeddah,39.27378196911529,21.876415872336796,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.0,"The chicken I got was definitely reheated and was only ok, the wedges were cold and soggy"
625,134,Eastern Province,51.50842488633216,24.51480826106178,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,2.5,"Sorry, I will not be getting food from here anytime soon :("
626,489,Eastern Province,52.513093683948725,23.26538347959384,Abu Nawas,50.08247644166936,26.439792133584874,"Lebanese, Mediterranean, Middle Eastern",Vegetarian Friendly,4.7,An absolute must visit!
627,1,Jeddah,39.10477439786873,21.50076656314482,Sura Korean Fine Dining,39.153422420142775,21.55896141574237,"Asian, Korean","Vegetarian Friendly, Vegan Options",4.5,The cow tongue and cheek tacos are amazing
628,72,Eastern Province,48.55859514506895,23.22077771148228,Tandoori House,50.12976373287017,26.30379011242535,Indian,Non,2.8,My friend did not like his Bloody Mary
629,453,Riyadh,46.66213939459399,24.876137879933967,Lotus,46.72754599759453,24.78465287072049,"Chinese, Japanese, Asian, Thai, Sushi","Vegetarian Friendly, Vegan Options",4.3,"Despite how hard I rate businesses, its actually rare for me to give a 1 star"
630,44,Eastern Province,50.27720123190085,20.129927530705537,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,They really want to make your experience a good one
631,445,Eastern Province,55.470520656602076,26.42608963393313,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",4.4,I will not return
632,82,Riyadh,46.55987535655811,24.781054686443884,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,2.8,I had the chicken Pho and it tasted very bland
633,434,Eastern Province,53.813984436525665,26.261755607836047,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,2.6,Very disappointing!!!
634,170,Jeddah,39.340762452151246,21.16892484766482,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,2.6,The grilled chicken was so tender and yellow from the saffron seasoning
635,303,Riyadh,46.64936349509688,24.87343348157294,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,1.2,"a drive thru means you do not want to wait around for half an hour for your food, but somehow when we end up going here they make us wait and wait."
636,152,Eastern Province,49.1070256181213,21.345425819232545,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",4.5,Pretty awesome place
637,375,Jeddah,39.29577623390953,21.810366025591918,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,4.3,Ambience is perfect
638,39,Jeddah,39.11598446121007,21.846983239321244,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,3.7,Best of luck to the rude and non-customer service focused new management
639,104,Eastern Province,49.172299469103905,19.944088001543285,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.9,Any grandmother can make a roasted chicken better than this one
640,248,Eastern Province,50.34829370339085,22.625578980680448,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,Great food
641,18,Jeddah,39.212520509797564,21.09726855219786,Sura Korean Fine Dining,39.153422420142775,21.55896141574237,"Asian, Korean","Vegetarian Friendly, Vegan Options",4.1,I asked multiple times for the wine list and after some time of being ignored I went to the hostess and got one myself
642,11,Eastern Province,54.69295044543699,28.874687224197526,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",5.0,"The staff is always super friendly and helpful, which is especially cool when you bring two small boys and a baby!"
643,368,Riyadh,46.69506228801238,24.796581381427988,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,Four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat !
644,449,Eastern Province,48.95052354528176,26.19816002806413,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,The roast beef sandwich tasted really good!
645,328,Eastern Province,52.56970103752492,26.351298175940286,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,1.4,"Same evening, him and I are both drastically sick"
646,160,Riyadh,46.71600464256451,24.668428582993233,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.7,High-quality chicken on the chicken Caesar salad.
647,194,Eastern Province,49.92191166849881,25.43434823231898,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,"Ordered burger rare came in we'll doneWe were promptly greeted and seatedTried to go here for lunch and it was a madhouseI was proven dead wrong by this sushi bar, not only because the quality is great, but the service is fast and the food, impeccableAfter waiting an hour and being seated, I was not in the greatest of moodsThis is a good jointThe Macarons here are insanely good"
648,121,Eastern Province,51.9946184621404,27.07230936555358,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",4.9,I'm not eating here
649,429,Riyadh,46.64502111312312,24.85292118388123,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.8,"Our waiter was very attentive, friendly, and informative"
650,20,Riyadh,46.79074367765981,24.651471498604792,Lotus,46.72754599759453,24.78465287072049,"Chinese, Japanese, Asian, Thai, Sushi","Vegetarian Friendly, Vegan Options",2.5,Maybe if they weren't cold they would have been somewhat edible
651,300,Eastern Province,48.03301164279437,22.2821076591547,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,2.8,This place has a lot of promise but fails to deliver
652,200,Eastern Province,48.23978743763533,28.13909200987787,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,2.3,Very bad Experience
653,402,Riyadh,46.78749338282408,24.532540492215887,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",3.7,What a mistake
654,245,Eastern Province,54.52982958423193,19.627802450324765,The Blue Restaurant,50.22054889692208,26.291765783996706,"Seafood, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,Food was average at best
655,116,Jeddah,39.20722035332233,21.13296638894887,Sura Korean Fine Dining,39.153422420142775,21.55896141574237,"Asian, Korean","Vegetarian Friendly, Vegan Options",3.8,Great food
656,177,Eastern Province,53.34844760378784,26.79537228934298,The Blue Restaurant,50.22054889692208,26.291765783996706,"Seafood, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,This place is amazing!
657,347,Riyadh,46.61057158993194,24.937405017050676,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",5.0,We won't be going back anytime soon!
658,427,Jeddah,39.148117547076694,21.23509862195449,Sura Korean Fine Dining,39.153422420142775,21.55896141574237,"Asian, Korean","Vegetarian Friendly, Vegan Options",1.9,Very Very Disappointed ordered
659,84,Eastern Province,52.40108212883542,26.409067065538355,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",5.0,Great place to relax and have an awesome burger and beer
660,228,Eastern Province,49.860448430037145,24.538070574868872,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,5.0,It is PERFECT for a sit-down family meal or get together with a few friends
661,379,Jeddah,39.35796838990577,21.84909149390849,Ginger Leaf,39.10931546434358,21.6045682395325,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",2.7,"Not much flavor to them, and very poorly constructed"
662,380,Jeddah,39.23401256806178,21.079171693514287,Al-Saaj Al-Reefi,39.13725262953653,21.621796790157557,"Fast Food, Middle Eastern, Lebanese, Mediterranean",Non,4.8,The patio seating was very comfortable
663,490,Riyadh,46.7067659355999,24.775948865603265,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",1.6,The fried rice was dry as well
664,490,Eastern Province,51.36108340846897,21.908932177512153,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,4.9,Hands down my favorite restaurant!
665,392,Riyadh,46.61457377445343,24.631260984327074,Cafe Bateel,46.6293846412173,24.756378717673098,"Cafe, Healthy, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,pretty
666,100,Jeddah,39.18338440238192,21.24201594721776,Sura Korean Fine Dining,39.153422420142775,21.55896141574237,"Asian, Korean","Vegetarian Friendly, Vegan Options",3.7,It was just not a fun experience
